sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,preset_ref_count,preset_refs,preset_types
2,69,Astery ON,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,69,Astery ON,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,69,Astery ON,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,69,Astery ON,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,7,Jirka ze schodu u soklu - 1:50,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,1,"[""ZOOM""]",0,[],[]
2,70,Astery off,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,70,Astery off,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,70,Astery off,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,70,Astery off,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,70,Astery off,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,71,Astery ON,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,71,Astery ON,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,71,Astery ON,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,71,Astery ON,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,71,Astery ON,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,72,Astery off,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,72,Astery off,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,72,Astery off,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,72,Astery off,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,72,Astery off,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,73,Astery ON,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,73,Astery ON,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,73,Astery ON,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,73,Astery ON,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,73,Astery ON,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,74,Naty OFF,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,75,Naty ON,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,1005,,,,hard_only,1,"[""DIM""]",0,[],[]
2,76,J+F duet - S hudbou,1006,,,,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,1,"[""DIM""]",0,[],[]
2,77,J+F Duet 2,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,1,"[""DIM""]",0,[],[]
2,78,Svicka,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,1,"[""DIM""]",0,[],[]
2,79,Roztancuje plochu - stred min eff,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,1,"[""DIM""]",0,[],[]
2,8,Astera Jirka u stolu,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,1,"[""DIM""]",0,[],[]
2,80,Flo konec sola stred,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,hard_only,1,"[""DIM""]",0,[],[]
2,82,Bez aster- odejde W. - Stahnout Lampicky orchestr,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,hard_only,1,"[""DIM""]",0,[],[]
